OBJECTID,Type,Provider,Latitude,Longitude,X,Y,Location_T,City,Borough Name
891,Limited Free,SPECTRUM,40.61775,-74.108185,954215.3724,164357.9125,Indoor,Staten Island,Staten Island
892,Free,Chelsea,40.7418464,-74.00404464,983129.204,209551.2935,Outdoor,New York,Manhattan
893,Free,Chelsea,40.74330658,-74.00802612,982025.9556,210083.3597,Outdoor,New York,Manhattan
894,Limited Free,SPECTRUM,40.720079,-73.949511,998245.4146,201624.7585,Outdoor,Brooklyn,Brooklyn
895,Limited Free,SPECTRUM,40.720079,-73.949511,998245.4146,201624.7585,Outdoor,Brooklyn,Brooklyn
1698,Free,Harlem,40.812418,-73.944689,999560.8171,235267.7149,Outdoor,New York,Manhattan
896,Limited Free,SPECTRUM,40.720079,-73.949511,998245.4146,201624.7585,Outdoor,Brooklyn,Brooklyn
897,Limited Free,SPECTRUM,40.625004,-74.017875,979288.0296,166982.6956,Outdoor TWC Aerial,Brooklyn,Brooklyn
898,Limited Free,SPECTRUM,40.625313,-74.017344,979435.4538,167095.243,Outdoor TWC Aerial,Brooklyn,Brooklyn
899,Limited Free,SPECTRUM,40.62588,-74.016509,979667.2815,167301.7714,Outdoor TWC Aerial,Brooklyn,Brooklyn
900,Limited Free,SPECTRUM,40.62638,-74.01579,979866.9008,167483.898,Outdoor TWC Aerial,Brooklyn,Brooklyn
901,Limited Free,SPECTRUM,40.626553,-74.016787,979590.1589,167546.9779,Outdoor TWC Aerial,Brooklyn,Brooklyn
902,Limited Free,SPECTRUM,40.715088,-73.960502,995199.5591,199804.8199,Indoor,Brooklyn,Brooklyn
903,Limited Free,SPECTRUM,40.715088,-73.960502,995199.5591,199804.8199,Indoor,Brooklyn,Brooklyn
904,Limited Free,SPECTRUM,40.568366,-74.090642,959067.091,146360.5502,Outdoor,Staten Island,Staten Island
905,Limited Free,SPECTRUM,40.569365,-74.08949,959387.5208,146724.181,Outdoor,Staten Island,Staten Island
906,Limited Free,SPECTRUM,40.570195,-74.088547,959649.8146,147026.3041,Outdoor,Staten Island,Staten Island
907,Limited Free,SPECTRUM,40.571268,-74.087293,959998.5911,147416.8745,Outdoor,Staten Island,Staten Island
908,Limited Free,SPECTRUM,40.572313,-74.086013,960354.5694,147797.2419,Outdoor,Staten Island,Staten Island
909,Limited Free,SPECTRUM,40.573338,-74.084406,960801.3727,148170.2401,Outdoor,Staten Island,Staten Island
9281,Free,LinkNYC - Citybridge,40.850173,-73.910282,1009071.114,249031.1295,Outdoor Kiosk,Bronx,Bronx
9282,Free,LinkNYC - Citybridge,40.757446,-73.866434,1021253.292,215262.7781,Outdoor Kiosk,Queens,Queens
9283,Free,LinkNYC - Citybridge,40.758777,-73.96584,993713.6451,215721.5033,Outdoor Kiosk,New York,Manhattan
9284,Free,LinkNYC - Citybridge,40.724925,-74.005795,982643.6586,203386.2856,Outdoor Kiosk,New York,Manhattan
9285,Free,LinkNYC - Citybridge,40.765193,-73.958062,995867.1844,218059.962,Outdoor Kiosk,New York,Manhattan
9286,Free,LinkNYC - Citybridge,40.811845,-73.957517,996009.9586,235056.9685,Outdoor Kiosk,New York,Manhattan
9287,Free,LinkNYC - Citybridge,40.595456,-74.08621,960308.1803,156228.8809,Outdoor Kiosk,Staten Island,Staten Island
9288,Free,LinkNYC - Citybridge,40.814103,-73.955865,996466.8656,235879.8026,Outdoor Kiosk,New York,Manhattan
9289,Free,LinkNYC - Citybridge,40.848083,-73.93451,1002368.768,248263.5612,Outdoor Kiosk,New York,Manhattan
925,Limited Free,SPECTRUM,40.74726,-73.80286,1038874.346,211585.0834,Outdoor TWC Aerial,Queens,Queens
926,Limited Free,SPECTRUM,40.74914,-73.8027,1038917.137,212270.1257,Outdoor TWC Aerial,Queens,Queens
927,Limited Free,SPECTRUM,40.75,-73.80506,1038262.541,212581.9866,Outdoor TWC Aerial,Queens,Queens
928,Limited Free,SPECTRUM,40.75017,-73.80719,1037672.241,212642.6168,Outdoor TWC Aerial,Queens,Queens
929,Limited Free,SPECTRUM,40.74761,-73.8117,1036424.653,211707.2105,Outdoor TWC Aerial,Queens,Queens
930,Free,AT&T,40.6915,-73.9755,991044.2462,191209.488,Outdoor,Brooklyn,Brooklyn
931,Free,AT&T,40.6898,-73.9462,999169.9898,190593.7596,Outdoor,Brooklyn,Brooklyn
932,Limited Free,SPECTRUM,40.74756,-73.81815,1034637.511,211685.2178,Outdoor TWC Aerial,Queens,Queens
933,Limited Free,SPECTRUM,40.742378,-73.988692,987383.4986,209745.1501,Outdoor,New York,Manhattan
934,Limited Free,SPECTRUM,40.7431,-73.9883,987492.0883,210008.2123,Outdoor,New York,Manhattan
935,Limited Free,SPECTRUM,40.7411,-73.987914,987599.1501,209279.5631,Outdoor,New York,Manhattan
936,Limited Free,SPECTRUM,40.741875,-73.987364,987751.5199,209561.9415,Outdoor,New York,Manhattan
937,Limited Free,SPECTRUM,40.742492,-73.986906,987878.4009,209786.753,Outdoor,New York,Manhattan
938,Limited Free,SPECTRUM,40.74148,-73.98894,987314.818,209417.9716,Outdoor,New York,Manhattan
939,Limited Free,SPECTRUM,40.663256,-73.976164,990862.9084,180919.3374,Outdoor TWC Aerial,Brooklyn,Brooklyn
940,Limited Free,SPECTRUM,40.663019,-73.976292,990827.4202,180832.9819,Outdoor TWC Aerial,Brooklyn,Brooklyn
941,Free,AT&T,40.7201,-73.9502,998054.4212,201632.3002,Outdoor,Brooklyn,Brooklyn
942,Free,AT&T,40.6509,-73.9683,993046.2757,176418.3946,Outdoor,Brooklyn,Brooklyn
943,Free,AT&T,40.7729,-73.974,991451.418,220866.1771,Outdoor,New York,Manhattan
944,Free,AT&T,40.771,-73.9709,992310.2788,220174.2136,Outdoor,New York,Manhattan
9290,Free,LinkNYC - Citybridge,40.769506,-73.954609,996822.8319,219631.6945,Outdoor Kiosk,New York,Manhattan
9291,Free,LinkNYC - Citybridge,40.817157,-73.95337,997156.9131,236992.9222,Outdoor Kiosk,New York,Manhattan
9292,Free,LinkNYC - Citybridge,40.851831,-73.931773,1003124.96,249629.867,Outdoor Kiosk,New York,Manhattan
9293,Free,LinkNYC - Citybridge,40.590453,-74.100922,956220.3024,154410.552,Outdoor Kiosk,Staten Island,Staten Island
9294,Free,LinkNYC - Citybridge,40.589488,-74.101271,956123.0328,154059.163,Outdoor Kiosk,Staten Island,Staten Island
9295,Free,LinkNYC - Citybridge,40.7451,-73.978821,990118.569,210737.2996,Outdoor Kiosk,New York,Manhattan
9296,Free,LinkNYC - Citybridge,40.8478,-73.912137,1008558.729,248165.8754,Outdoor Kiosk,Bronx,Bronx
9297,Free,LinkNYC - Citybridge,40.7099,-73.96244,994663.121,197914.4381,Outdoor Kiosk,Brooklyn,Brooklyn
9298,Free,LinkNYC - Citybridge,40.727284,-74.005407,982751.3367,204245.6481,Outdoor Kiosk,New York,Manhattan
954,Limited Free,ALTICEUSA,40.811544,-73.914138,1008018.049,234956.1003,Indoor,Bronx,Bronx
955,Limited Free,ALTICEUSA,40.811544,-73.914138,1008018.049,234956.1003,Indoor,Bronx,Bronx
956,Limited Free,ALTICEUSA,40.811544,-73.914138,1008018.049,234956.1003,Indoor,Bronx,Bronx
957,Limited Free,ALTICEUSA,40.811544,-73.914138,1008018.049,234956.1003,Indoor,Bronx,Bronx
958,Limited Free,ALTICEUSA,40.811544,-73.914138,1008018.049,234956.1003,Outdoor,Bronx,Bronx
959,Limited Free,ALTICEUSA,40.811544,-73.914138,1008018.049,234956.1003,Outdoor,Bronx,Bronx
960,Limited Free,ALTICEUSA,40.576111,-73.984734,988490.8353,149169.5849,Outdoor,Brooklyn,Brooklyn
961,Limited Free,ALTICEUSA,40.57585,-73.9835,988833.6536,149074.5585,Outdoor,Brooklyn,Brooklyn
962,Limited Free,ALTICEUSA,40.57564,-73.98567,988230.846,148997.9442,Outdoor,Brooklyn,Brooklyn
963,Free,AT&T,40.8177,-73.8811,1017160.475,237209.6385,Outdoor,Bronx,Bronx
964,Limited Free,SPECTRUM,40.678334,-73.783477,1044307.127,186486.0063,Outdoor TWC Aerial,Queens,Queens
965,Limited Free,SPECTRUM,40.6676,-73.78942,1042668.117,182571.2967,Outdoor TWC Aerial,Queens,Queens
966,Limited Free,SPECTRUM,40.68161,-73.78825,1042980.354,187676.3078,Outdoor TWC Aerial,Queens,Queens
967,Limited Free,SPECTRUM,40.68053,-73.78747,1043197.647,187283.3578,Outdoor TWC Aerial,Queens,Queens
968,Limited Free,SPECTRUM,40.67963,-73.78745,1043203.99,186955.4762,Outdoor TWC Aerial,Queens,Queens
969,Limited Free,SPECTRUM,40.68301,-73.78482,1043930.434,188188.685,Outdoor TWC Aerial,Queens,Queens
970,Free,AT&T,40.8631,-73.9065,1010112.325,253742.0237,Outdoor,Bronx,Bronx
971,Free,AT&T,40.8285,-73.9227,1005642.492,241131.5742,Outdoor,Bronx,Bronx
972,Limited Free,SPECTRUM,40.68462,-73.78589,1043632.235,188774.5257,Outdoor TWC Aerial,Queens,Queens
973,Limited Free,SPECTRUM,40.68495,-73.78722,1043263.076,188893.8552,Outdoor TWC Aerial,Queens,Queens
974,Limited Free,SPECTRUM,40.67814,-73.78711,1043299.613,186412.8569,Outdoor TWC Aerial,Queens,Queens
975,Limited Free,SPECTRUM,40.67662,-73.78695,1043345.339,185859.1867,Outdoor TWC Aerial,Queens,Queens
976,Limited Free,SPECTRUM,40.67934,-73.78444,1044039.118,186851.8613,Outdoor TWC Aerial,Queens,Queens
977,Limited Free,SPECTRUM,40.68079,-73.78468,1043971.251,187379.9727,Outdoor TWC Aerial,Queens,Queens
978,Limited Free,SPECTRUM,40.67268,-73.78678,1043395.987,184423.851,Outdoor TWC Aerial,Queens,Queens
979,Limited Free,SPECTRUM,40.67318,-73.78517,1043842.144,184607.1059,Outdoor TWC Aerial,Queens,Queens
980,Limited Free,SPECTRUM,40.67609,-73.78254,1044569.052,185669.0989,Outdoor TWC Aerial,Queens,Queens
981,Limited Free,SPECTRUM,40.67486,-73.78412,1044131.897,185219.8921,Outdoor TWC Aerial,Queens,Queens
982,Free,AT&T,40.7015,-73.9943,985830.465,194851.885,Outdoor,Brooklyn,Brooklyn
983,Limited Free,SPECTRUM,40.67506,-73.78744,1043210.804,185290.5055,Outdoor TWC Aerial,Queens,Queens
984,Limited Free,SPECTRUM,40.67454,-73.78955,1042625.979,185099.642,Outdoor TWC Aerial,Queens,Queens
985,Limited Free,SPECTRUM,40.6714,-73.78861,1042889.482,183956.2817,Outdoor TWC Aerial,Queens,Queens
986,Limited Free,SPECTRUM,40.66978,-73.78896,1042793.815,183365.8371,Outdoor TWC Aerial,Queens,Queens
9299,Free,LinkNYC - Citybridge,40.715727,-74.007185,982258.1906,200035.2039,Outdoor Kiosk,New York,Manhattan
9300,Free,LinkNYC - Citybridge,40.841834,-73.885974,1015799.85,246000.5726,Outdoor Kiosk,Bronx,Bronx
9301,Free,LinkNYC - Citybridge,40.846522,-73.893398,1013743.81,247706.3311,Outdoor Kiosk,Bronx,Bronx
9302,Free,LinkNYC - Citybridge,40.84619,-73.892194,1014076.889,247585.5271,Outdoor Kiosk,Bronx,Bronx
9303,Free,LinkNYC - Citybridge,40.846434,-73.912958,1008332.061,247668.1237,Outdoor Kiosk,Bronx,Bronx
9304,Free,LinkNYC - Citybridge,40.727115,-74.003502,983279.3076,204184.2751,Outdoor Kiosk,New York,Manhattan
9305,Free,LinkNYC - Citybridge,40.71904,-73.996631,985183.9284,201242.1127,Outdoor Kiosk,New York,Manhattan
9306,Free,LinkNYC - Citybridge,40.745071,-73.980374,989688.2206,210726.5573,Outdoor Kiosk,New York,Manhattan
9307,Free,LinkNYC - Citybridge,40.772033,-73.925778,1004808.176,220557.9918,Outdoor Kiosk,Queens,Queens
9308,Free,LinkNYC - Citybridge,40.745591,-73.979997,989792.5445,210916.2557,Outdoor Kiosk,New York,Manhattan
7100,Free,LinkNYC - Citybridge,40.790401,-73.945683,999290.6389,227245.9796,Outdoor Kiosk,New York,Manhattan
7101,Free,LinkNYC - Citybridge,40.790862,-73.945348,999383.2971,227413.9954,Outdoor Kiosk,New York,Manhattan
7102,Free,LinkNYC - Citybridge,40.791481,-73.944895,999508.6424,227639.4657,Outdoor Kiosk,New York,Manhattan
7103,Free,LinkNYC - Citybridge,40.791282,-73.944218,999696.0862,227567.3589,Outdoor Kiosk,New York,Manhattan
7104,Free,LinkNYC - Citybridge,40.792394,-73.94423,999692.4888,227972.2124,Outdoor Kiosk,New York,Manhattan
7105,Free,LinkNYC - Citybridge,40.792297,-73.943988,999759.5149,227936.9438,Outdoor Kiosk,New York,Manhattan
7106,Free,LinkNYC - Citybridge,40.793009,-73.943784,999816.0017,228196.4226,Outdoor Kiosk,New York,Manhattan
7107,Free,LinkNYC - Citybridge,40.794273,-73.942859,1000071.714,228657.2238,Outdoor Kiosk,New York,Manhattan
7108,Free,LinkNYC - Citybridge,40.794911,-73.942397,1000199.595,228889.8477,Outdoor Kiosk,New York,Manhattan
7109,Free,LinkNYC - Citybridge,40.797303,-73.940337,1000769.259,229761.5796,Outdoor Kiosk,New York,Manhattan
7110,Free,LinkNYC - Citybridge,40.797835,-73.940256,1000791.496,229955.5119,Outdoor Kiosk,New York,Manhattan
7111,Free,LinkNYC - Citybridge,40.797709,-73.940035,1000852.775,229909.5566,Outdoor Kiosk,New York,Manhattan
7112,Free,LinkNYC - Citybridge,40.798139,-73.940036,1000852.318,230066.3877,Outdoor Kiosk,New York,Manhattan
7113,Free,LinkNYC - Citybridge,40.80154,-73.937249,1001623.147,231305.9302,Outdoor Kiosk,New York,Manhattan
7114,Free,LinkNYC - Citybridge,40.801899,-73.937289,1001611.959,231436.5099,Outdoor Kiosk,New York,Manhattan
7115,Free,LinkNYC - Citybridge,40.802663,-73.936721,1001769.027,231715.2774,Outdoor Kiosk,New York,Manhattan
7116,Free,LinkNYC - Citybridge,40.80287,-73.93627,1001893.838,231790.6247,Outdoor Kiosk,New York,Manhattan
7117,Free,LinkNYC - Citybridge,40.803516,-73.936107,1001938.835,232025.8979,Outdoor Kiosk,New York,Manhattan
7118,Free,LinkNYC - Citybridge,40.803731,-73.936139,1001929.877,232104.3439,Outdoor Kiosk,New York,Manhattan
7119,Free,LinkNYC - Citybridge,40.76588,-73.963583,994337.6908,218309.5237,Outdoor Kiosk,New York,Manhattan
7120,Free,LinkNYC - Citybridge,40.769566,-73.981841,989279.8466,219650.8482,Outdoor Kiosk,New York,Manhattan
7121,Free,LinkNYC - Citybridge,40.769816,-73.981929,989255.4217,219742.0881,Outdoor Kiosk,New York,Manhattan
7122,Free,LinkNYC - Citybridge,40.769839,-73.982502,989096.7826,219750.2515,Outdoor Kiosk,New York,Manhattan
7123,Free,LinkNYC - Citybridge,40.773806,-73.98193,989254.9175,221195.7105,Outdoor Kiosk,New York,Manhattan
7124,Free,LinkNYC - Citybridge,40.774723,-73.982005,989234.0537,221529.8401,Outdoor Kiosk,New York,Manhattan
7125,Free,LinkNYC - Citybridge,40.774913,-73.982388,989127.9824,221599.0021,Outdoor Kiosk,New York,Manhattan
7126,Free,LinkNYC - Citybridge,40.774894,-73.982571,989077.2984,221592.0697,Outdoor Kiosk,New York,Manhattan
7127,Free,LinkNYC - Citybridge,40.774757,-73.982507,989095.0346,221542.1593,Outdoor Kiosk,New York,Manhattan
7128,Free,LinkNYC - Citybridge,40.774646,-73.9824,989124.7281,221501.666,Outdoor Kiosk,New York,Manhattan
7129,Free,LinkNYC - Citybridge,40.77539,-73.981829,989282.8305,221772.9226,Outdoor Kiosk,New York,Manhattan
7130,Free,LinkNYC - Citybridge,40.775532,-73.981973,989242.8781,221824.5479,Outdoor Kiosk,New York,Manhattan
7131,Free,LinkNYC - Citybridge,40.775795,-73.98235,989138.3842,221920.3318,Outdoor Kiosk,New York,Manhattan
7132,Free,LinkNYC - Citybridge,40.77601,-73.981963,989245.6288,221998.6417,Outdoor Kiosk,New York,Manhattan
7133,Free,LinkNYC - Citybridge,40.776311,-73.981937,989252.6826,222108.3767,Outdoor Kiosk,New York,Manhattan
7134,Free,LinkNYC - Citybridge,40.776523,-73.982321,989146.479,222185.5793,Outdoor Kiosk,New York,Manhattan
7135,Free,LinkNYC - Citybridge,40.776473,-73.98243,989116.3492,222167.4294,Outdoor Kiosk,New York,Manhattan
7136,Free,LinkNYC - Citybridge,40.777137,-73.981904,989261.7934,222409.3692,Outdoor Kiosk,New York,Manhattan
7137,Free,LinkNYC - Citybridge,40.778148,-73.982255,989164.6804,222777.6434,Outdoor Kiosk,New York,Manhattan
7138,Free,LinkNYC - Citybridge,40.778607,-73.982178,989185.8195,222944.8002,Outdoor Kiosk,New York,Manhattan
7139,Free,LinkNYC - Citybridge,40.779096,-73.982054,989220.0698,223123.0066,Outdoor Kiosk,New York,Manhattan
7140,Free,LinkNYC - Citybridge,40.779331,-73.98199,989237.8991,223208.5887,Outdoor Kiosk,New York,Manhattan
7141,Free,LinkNYC - Citybridge,40.780019,-73.981396,989402.3437,223459.5177,Outdoor Kiosk,New York,Manhattan
7142,Free,LinkNYC - Citybridge,40.780321,-73.981311,989425.9936,223569.4679,Outdoor Kiosk,New York,Manhattan
7143,Free,LinkNYC - Citybridge,40.780826,-73.981173,989464.1034,223753.2861,Outdoor Kiosk,New York,Manhattan
7144,Free,LinkNYC - Citybridge,40.780819,-73.981571,989353.8385,223750.7999,Outdoor Kiosk,New York,Manhattan
7145,Free,LinkNYC - Citybridge,40.780993,-73.981523,989367.185,223814.1239,Outdoor Kiosk,New York,Manhattan
7146,Free,LinkNYC - Citybridge,40.781474,-73.980961,989522.6981,223989.4783,Outdoor Kiosk,New York,Manhattan
7147,Free,LinkNYC - Citybridge,40.781707,-73.980827,989559.8729,224074.2888,Outdoor Kiosk,New York,Manhattan
7148,Free,LinkNYC - Citybridge,40.781843,-73.980833,989558.117,224123.9252,Outdoor Kiosk,New York,Manhattan
7149,Free,LinkNYC - Citybridge,40.781984,-73.981184,989460.9,224175.2751,Outdoor Kiosk,New York,Manhattan
7150,Free,LinkNYC - Citybridge,40.782528,-73.980586,989626.3859,224373.5382,Outdoor Kiosk,New York,Manhattan
7151,Free,LinkNYC - Citybridge,40.783121,-73.980709,989592.4161,224589.6828,Outdoor Kiosk,New York,Manhattan
7152,Free,LinkNYC - Citybridge,40.783226,-73.980756,989579.3309,224627.8037,Outdoor Kiosk,New York,Manhattan
7153,Free,LinkNYC - Citybridge,40.783191,-73.980253,989718.6318,224615.083,Outdoor Kiosk,New York,Manhattan
7154,Free,LinkNYC - Citybridge,40.783373,-73.980123,989754.6182,224681.4001,Outdoor Kiosk,New York,Manhattan
7155,Free,LinkNYC - Citybridge,40.783649,-73.979752,989857.288,224781.8887,Outdoor Kiosk,New York,Manhattan
7156,Free,LinkNYC - Citybridge,40.78392,-73.979708,989869.4999,224880.717,Outdoor Kiosk,New York,Manhattan
7157,Free,LinkNYC - Citybridge,40.784128,-73.979996,989789.7261,224956.4803,Outdoor Kiosk,New York,Manhattan
7158,Free,LinkNYC - Citybridge,40.784463,-73.979745,989859.2076,225078.5479,Outdoor Kiosk,New York,Manhattan
7159,Free,LinkNYC - Citybridge,40.784592,-73.979762,989854.4031,225125.6663,Outdoor Kiosk,New York,Manhattan
7160,Free,LinkNYC - Citybridge,40.784712,-73.979564,989909.3108,225169.2787,Outdoor Kiosk,New York,Manhattan
7161,Free,LinkNYC - Citybridge,40.784564,-73.979224,990003.4793,225115.3795,Outdoor Kiosk,New York,Manhattan
7162,Free,LinkNYC - Citybridge,40.785005,-73.978781,990126.1198,225276.0803,Outdoor Kiosk,New York,Manhattan
7163,Free,LinkNYC - Citybridge,40.785066,-73.978658,990160.1348,225298.4806,Outdoor Kiosk,New York,Manhattan
7164,Free,LinkNYC - Citybridge,40.785135,-73.979246,989997.4426,225323.2417,Outdoor Kiosk,New York,Manhattan
7165,Free,LinkNYC - Citybridge,40.785753,-73.978785,990124.8491,225548.7077,Outdoor Kiosk,New York,Manhattan
7166,Free,LinkNYC - Citybridge,40.785813,-73.978293,990261.1543,225570.5135,Outdoor Kiosk,New York,Manhattan
7167,Free,LinkNYC - Citybridge,40.785613,-73.978439,990220.909,225497.6127,Outdoor Kiosk,New York,Manhattan
7168,Free,LinkNYC - Citybridge,40.786223,-73.977993,990344.0971,225719.7947,Outdoor Kiosk,New York,Manhattan
7169,Free,LinkNYC - Citybridge,40.786207,-73.977698,990425.9207,225714.0844,Outdoor Kiosk,New York,Manhattan
7170,Free,LinkNYC - Citybridge,40.786519,-73.977765,990407.2577,225827.9286,Outdoor Kiosk,New York,Manhattan
7171,Free,LinkNYC - Citybridge,40.786403,-73.9783,990259.1956,225785.452,Outdoor Kiosk,New York,Manhattan
7172,Free,LinkNYC - Citybridge,40.787028,-73.977832,990388.7374,226013.1934,Outdoor Kiosk,New York,Manhattan
7173,Free,LinkNYC - Citybridge,40.787247,-73.977646,990440.3209,226092.9485,Outdoor Kiosk,New York,Manhattan
7522,Free,LinkNYC - Citybridge,40.755043,-73.968552,992962.6253,214360.8479,Outdoor Kiosk,New York,Manhattan
7523,Free,LinkNYC - Citybridge,40.755193,-73.968444,992992.6298,214415.4393,Outdoor Kiosk,New York,Manhattan
7524,Free,LinkNYC - Citybridge,40.755335,-73.968041,993104.2625,214467.2148,Outdoor Kiosk,New York,Manhattan
7525,Free,LinkNYC - Citybridge,40.756018,-73.967467,993263.1529,214716.2619,Outdoor Kiosk,New York,Manhattan
7526,Free,LinkNYC - Citybridge,40.75678,-73.96698,993398.0148,214993.7843,Outdoor Kiosk,New York,Manhattan
7527,Free,LinkNYC - Citybridge,40.757417,-73.966528,993523.2833,215226.0539,Outdoor Kiosk,New York,Manhattan
7528,Free,LinkNYC - Citybridge,40.757975,-73.966421,993552.6162,215429.1843,Outdoor Kiosk,New York,Manhattan
7529,Free,LinkNYC - Citybridge,40.773006,-73.958069,995863.9298,220906.5074,Outdoor Kiosk,New York,Manhattan
7530,Free,LinkNYC - Citybridge,40.725335,-74.007554,982156.2804,203535.7311,Outdoor Kiosk,New York,Manhattan
7531,Free,LinkNYC - Citybridge,40.726889,-74.007487,982174.8358,204101.9071,Outdoor Kiosk,New York,Manhattan
7532,Free,LinkNYC - Citybridge,40.727978,-74.006987,982313.5682,204498.6449,Outdoor Kiosk,New York,Manhattan
7533,Free,LinkNYC - Citybridge,40.748482,-73.996012,985354.9919,211968.8556,Outdoor Kiosk,New York,Manhattan
7534,Free,LinkNYC - Citybridge,40.743414,-74.003725,983217.8958,210122.3557,Outdoor Kiosk,New York,Manhattan
7535,Free,LinkNYC - Citybridge,40.73116,-73.994079,985890.9514,205657.9906,Outdoor Kiosk,New York,Manhattan
7536,Free,LinkNYC - Citybridge,40.729831,-73.986658,987947.7229,205173.864,Outdoor Kiosk,New York,Manhattan
7537,Free,LinkNYC - Citybridge,40.731015,-73.988685,987385.973,205605.2512,Outdoor Kiosk,New York,Manhattan
7538,Free,LinkNYC - Citybridge,40.73157,-73.988579,987415.286,205807.6376,Outdoor Kiosk,New York,Manhattan
7539,Free,LinkNYC - Citybridge,40.731777,-73.988135,987538.3274,205882.7609,Outdoor Kiosk,New York,Manhattan
7540,Free,LinkNYC - Citybridge,40.732039,-73.987938,987592.9539,205978.3542,Outdoor Kiosk,New York,Manhattan
7541,Free,LinkNYC - Citybridge,40.721425,-73.993454,986064.497,202111.1824,Outdoor Kiosk,New York,Manhattan
